JavaScript,./front-end/node_modules/@babel/core/lib/parser/index.js,2,1,76
JavaScript,./front-end/node_modules/es-abstract/2023/IsLessThan.js,14,10,76
JavaScript,./front-end/node_modules/eslint/lib/rules/no-unexpected-multiline.js,21,23,76
JavaScript,./front-end/node_modules/js-yaml/lib/snippet.js,24,1,76
JavaScript,./front-end/node_modules/json-schema-traverse/index.js,12,1,76
Markdown,./front-end/node_modules/locate-path/readme.md,49,0,76
Markdown,./front-end/node_modules/string.prototype.trimend/CHANGELOG.md,32,0,76
Markdown,./front-end/node_modules/string.prototype.trimstart/CHANGELOG.md,32,0,76
JavaScript,./front-end/node_modules/typed-array-byte-offset/test/index.js,12,0,76
JSON,./front-end/node_modules/@ampproject/remapping/package.json,0,0,75
JavaScript,./front-end/node_modules/@babel/core/lib/config/files/index.js,2,1,75
JSON,./front-end/node_modules/@jridgewell/trace-mapping/package.json,0,0,75
JavaScript,./front-end/node_modules/array-includes/test/tests.js,19,0,75
JavaScript,./front-end/node_modules/es-abstract/2017/GetSubstitution.js,17,8,75
JavaScript,./front-end/node_modules/es-abstract/2023/ArraySetLength.js,7,3,75
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/rules/require-render-return.js,13,16,75
JavaScript,./front-end/node_modules/eslint/lib/rules/block-scoped-var.js,21,39,75
JavaScript,./front-end/node_modules/eslint/lib/rules/no-mixed-spaces-and-tabs.js,19,22,75
JavaScript,./front-end/node_modules/eslint/lib/rules/object-property-newline.js,16,11,75
JavaScript,./front-end/node_modules/@babel/core/lib/transformation/block-hoist-plugin.js,2,1,74
JSON,./front-end/node_modules/@jridgewell/sourcemap-codec/package.json,0,0,74
JavaScript,./front-end/node_modules/ajv/lib/dotjs/pattern.js,0,1,74
Markdown,./front-end/node_modules/define-properties/README.md,10,0,74
JavaScript,./front-end/node_modules/es-iterator-helpers/Iterator.prototype.drop/implementation.js,17,6,74
JSON,./front-end/node_modules/eslint-visitor-keys/package.json,0,0,74
JavaScript,./front-end/node_modules/eslint/lib/rules/no-object-constructor.js,22,21,74
JavaScript,./front-end/node_modules/eslint/lib/rules/no-sequences.js,23,41,74
JavaScript,./front-end/node_modules/eslint/lib/rules/sort-vars.js,19,11,74
JavaScript,./front-end/node_modules/esrecurse/esrecurse.js,17,26,74
Markdown,./front-end/node_modules/flatted/README.md,41,0,74
JSON,./front-end/node_modules/has-proto/package.json,0,0,74
JavaScript,./front-end/node_modules/jsx-ast-utils/__tests__/helper.js,13,6,74
Markdown,./front-end/node_modules/react-is/README.md,30,0,74
JSON,./front-end/node_modules/typed-array-buffer/package.json,0,0,74
JavaScript,./front-end/node_modules/typed-array-length/test/index.js,11,0,74
JavaScript,./front-end/node_modules/@babel/generator/lib/node/index.js,2,1,73
JavaScript,./front-end/node_modules/@babel/types/lib/converters/valueToNode.js,2,1,73
JSON,./front-end/node_modules/@eslint-community/eslint-utils/package.json,0,0,73
JSON,./front-end/node_modules/cross-spawn/package.json,0,0,73
Markdown,./front-end/node_modules/define-properties/CHANGELOG.md,18,0,73
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/rules/jsx-no-script-url.js,15,9,73
JavaScript,./front-end/node_modules/eslint/lib/rules/func-style.js,17,8,73
JavaScript,./front-end/node_modules/eslint/lib/rules/max-params.js,12,17,73
JSON,./front-end/node_modules/ignore/package.json,0,0,73
JSON,./front-end/node_modules/is-core-module/package.json,0,0,73
JSON,./front-end/node_modules/iterator.prototype/package.json,0,0,73
JavaScript,./front-end/node_modules/safe-array-concat/test/index.js,17,4,73
TypeScript,./front-end/node_modules/@types/prop-types/index.d.ts,13,13,72
JavaScript,./front-end/node_modules/ajv/lib/dotjs/anyOf.js,0,1,72
JavaScript,./front-end/node_modules/ajv/lib/dotjs/oneOf.js,0,1,72
JSON,./front-end/node_modules/asynciterator.prototype/package.json,0,0,72
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/rules/default-props-match-prop-types.js,15,21,72
Markdown,./front-end/node_modules/is-extglob/README.md,35,0,72
JavaScript,./front-end/node_modules/json-stable-stringify-without-jsonify/index.js,10,0,72
JSON,./front-end/node_modules/json5/package.json,0,0,72
JavaScript,./front-end/node_modules/jsx-ast-utils/src/getProp.js,13,6,72
JavaScript,./front-end/node_modules/object.entries/test/tests.js,10,0,72
JavaScript,./front-end/node_modules/object.values/test/tests.js,10,0,72
JavaScript,./front-end/node_modules/browserslist/parse.js,7,0,71
JSON,./front-end/node_modules/chalk/package.json,0,0,71
JavaScript,./front-end/node_modules/es-abstract/2020/SetValueInBuffer.js,25,13,71
JavaScript,./front-end/node_modules/eslint/lib/rules/no-inline-comments.js,18,21,71
JSON,./front-end/node_modules/gopd/package.json,0,0,71
JSON,./front-end/node_modules/internal-slot/package.json,0,0,71
JSON,./front-end/node_modules/source-map-js/package.json,0,0,71
JavaScript,./front-end/node_modules/@babel/template/lib/options.js,2,1,70
Markdown,./front-end/node_modules/@ungap/structured-clone/README.md,25,0,70
JavaScript,./front-end/node_modules/es-abstract/2023/ApplyStringOrNumericBinaryOperator.js,7,3,70
JavaScript,./front-end/node_modules/es-abstract/2023/GetValueFromBuffer.js,25,15,70
Markdown,./front-end/node_modules/es-iterator-helpers/README.md,18,0,70
JavaScript,./front-end/node_modules/eslint/bin/eslint.js,30,73,70
JavaScript,./front-end/node_modules/eslint/lib/rules/max-nested-callbacks.js,19,28,70
JavaScript,./front-end/node_modules/eslint/lib/rules/no-empty.js,19,14,70
Markdown,./front-end/node_modules/fast-levenshtein/README.md,34,0,70
JavaScript,./front-end/node_modules/is-generator-function/test/index.js,12,1,70
JSON,./front-end/node_modules/is-shared-array-buffer/package.json,0,0,70
JSON,./front-end/node_modules/supports-preserve-symlinks-flag/package.json,0,0,70
JSON,./front-end/node_modules/@jridgewell/resolve-uri/package.json,0,0,69
Markdown,./front-end/node_modules/available-typed-arrays/CHANGELOG.md,25,0,69
JavaScript,./front-end/node_modules/deep-is/index.js,12,21,69
JavaScript,./front-end/node_modules/es-abstract/2021/AbstractRelationalComparison.js,11,2,69
JavaScript,./front-end/node_modules/es-abstract/2022/IsLessThan.js,13,8,69
JSON,./front-end/node_modules/es-set-tostringtag/package.json,0,0,69
JavaScript,./front-end/node_modules/eslint/lib/config/rule-validator.js,34,55,69
JavaScript,./front-end/node_modules/eslint/lib/rules/dot-location.js,18,21,69
JavaScript,./front-end/node_modules/eslint/lib/rules/max-classes-per-file.js,9,11,69
JavaScript,./front-end/node_modules/eslint/lib/rules/no-unsafe-finally.js,15,27,69
JavaScript,./front-end/node_modules/espree/lib/options.js,18,36,69
JavaScript,./front-end/node_modules/function-bind/implementation.js,14,1,69
JavaScript,./front-end/node_modules/is-bigint/test/index.js,12,0,69
JSON,./front-end/node_modules/is-extglob/package.json,0,0,69
JavaScript,./front-end/node_modules/js-yaml/lib/type/float.js,19,9,69
JSON,./front-end/node_modules/which-collection/package.json,0,0,69
JavaScript,./front-end/node_modules/@eslint/eslintrc/lib/shared/config-ops.js,19,48,68
Markdown,./front-end/node_modules/doctrine/CHANGELOG.md,33,0,68
JavaScript,./front-end/node_modules/es-abstract/2018/GetValueFromBuffer.js,25,15,68
JavaScript,./front-end/node_modules/es-abstract/2023/SetValueInBuffer.js,24,13,68
JavaScript,./front-end/node_modules/es-iterator-helpers/Iterator.prototype.take/implementation.js,18,3,68
JavaScript,./front-end/node_modules/es-to-primitive/es2015.js,6,1,68
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/rules/jsx-space-before-closing.js,17,11,68
JavaScript,./front-end/node_modules/eslint/lib/rules/prefer-object-has-own.js,20,26,68
JavaScript,./front-end/node_modules/eslint/lib/rules/prefer-promise-reject-errors.js,21,43,68
JSON,./front-end/node_modules/eslint/node_modules/chalk/package.json,0,0,68
Markdown,./front-end/node_modules/is-callable/README.md,15,0,68
JavaScript,./front-end/node_modules/prelude-ls/lib/Func.js,0,1,68
JavaScript,./front-end/node_modules/typed-array-length/index.js,6,3,68
JavaScript,./front-end/node_modules/@babel/helper-validator-identifier/lib/identifier.js,2,1,67
JavaScript,./front-end/node_modules/@babel/helpers/lib/helpers/asyncIterator.js,2,1,67
Markdown,./front-end/node_modules/balanced-match/README.md,30,0,67
JavaScript,./front-end/node_modules/es-abstract/2023/SetTypedArrayFromArrayLike.js,29,1,67
JavaScript,./front-end/node_modules/eslint/conf/config-schema.js,9,17,67
JavaScript,./front-end/node_modules/eslint/lib/cli-engine/formatters/stylish.js,17,17,67
JSON,./front-end/node_modules/is-finalizationregistry/package.json,0,0,67
JSON,./front-end/node_modules/is-weakset/package.json,0,0,67
Markdown,./front-end/node_modules/object.fromentries/CHANGELOG.md,16,0,67
JavaScript,./front-end/node_modules/react-dom/umd/react-dom-server.browser.production.min.js,0,9,67
TypeScript,./front-end/node_modules/react-router/dist/lib/hooks.d.ts,0,114,67
JavaScript,./front-end/node_modules/typed-array-byte-length/test/index.js,14,0,67
JavaScript,./front-end/node_modules/@babel/template/lib/builder.js,2,1,66
JavaScript,./front-end/node_modules/@babel/template/lib/literal.js,2,1,66
JavaScript,./front-end/node_modules/@eslint/eslintrc/conf/config-schema.js,7,6,66
JavaScript,./front-end/node_modules/@eslint/js/src/configs/eslint-recommended.js,3,7,66
JSON,./front-end/node_modules/@jridgewell/set-array/package.json,0,0,66
JSON,./front-end/node_modules/csstype/package.json,0,0,66
JavaScript,./front-end/node_modules/es-abstract/2016/GetValueFromBuffer.js,26,5,66
JavaScript,./front-end/node_modules/es-abstract/2019/GetValueFromBuffer.js,25,15,66
JavaScript,./front-end/node_modules/es-iterator-helpers/Iterator.prototype.filter/implementation.js,14,4,66
JavaScript,./front-end/node_modules/eslint/lib/rules/linebreak-style.js,17,25,66
JavaScript,./front-end/node_modules/eslint/lib/rules/no-await-in-loop.js,15,25,66
JavaScript,./front-end/node_modules/eslint/lib/rules/no-bitwise.js,15,38,66
JavaScript,./front-end/node_modules/eslint/lib/rules/no-dupe-else-if.js,22,34,66
JavaScript,./front-end/node_modules/eslint/lib/rules/require-await.js,18,29,66
JSON,./front-end/node_modules/js-yaml/package.json,0,0,66
JavaScript,./front-end/node_modules/jsx-ast-utils/lib/values/expressions/BinaryExpression.js,3,9,66
JavaScript,./front-end/node_modules/react-dom/umd/react-dom-server-legacy.browser.production.min.js,0,9,66
Markdown,./front-end/node_modules/rimraf/README.md,35,0,66
Markdown,./front-end/node_modules/side-channel/CHANGELOG.md,20,0,66
JavaScript,./front-end/node_modules/@babel/core/lib/config/validation/removed.js,2,1,65
JavaScript,./front-end/node_modules/@babel/helpers/lib/helpers/usingCtx.js,2,1,65
JSON,./front-end/node_modules/@humanwhocodes/module-importer/package.json,0,0,65
JavaScript,./front-end/node_modules/ajv/lib/dotjs/enum.js,0,1,65
Markdown,./front-end/node_modules/call-bind/CHANGELOG.md,21,0,65
Markdown,./front-end/node_modules/eslint-visitor-keys/README.md,40,0,65
JavaScript,./front-end/node_modules/eslint/lib/rules/no-whitespace-before-property.js,20,31,65
JavaScript,./front-end/node_modules/eslint/lib/rules/template-tag-spacing.js,12,16,65
JSON,./front-end/node_modules/for-each/package.json,0,0,65
JavaScript,./front-end/node_modules/js-yaml/lib/type/timestamp.js,20,3,65
JavaScript,./front-end/node_modules/object-assign/index.js,14,11,65
JavaScript,./front-end/node_modules/object-inspect/test/fn.js,11,0,65
Markdown,./front-end/node_modules/reflect.getprototypeof/README.md,12,0,65
Markdown,./front-end/node_modules/run-parallel/README.md,20,0,65
JSON,./front-end/node_modules/unbox-primitive/package.json,0,0,65
JSON,./front-end/node_modules/which-boxed-primitive/package.json,0,0,65
XML,./project/target/surefire-reports/TEST-group12.project.Controllers.ProfileControllerTests.xml,0,0,65
XML,./project/target/surefire-reports/TEST-group12.project.ProfileServiceTests.xml,0,0,65
JavaScript,./front-end/node_modules/@babel/core/lib/config/item.js,2,1,64
JavaScript,./front-end/node_modules/@babel/core/lib/config/validation/plugins.js,2,1,64
JavaScript,./front-end/node_modules/@babel/helper-compilation-targets/lib/filter-items.js,2,1,64
TypeScript,./front-end/node_modules/@remix-run/router/dist/history.d.ts,0,186,64
JavaScript,./front-end/node_modules/@ungap/structured-clone/esm/deserialize.js,7,8,64
JavaScript,./front-end/node_modules/es-abstract/2023/NumericToRawBytes.js,14,2,64
JavaScript,./front-end/node_modules/es-abstract/2023/RawBytesToNumeric.js,16,4,64
JavaScript,./front-end/node_modules/eslint/lib/rules/no-inner-declarations.js,25,21,64
JavaScript,./front-end/node_modules/eslint/messages/eslintrc-incompat.js,33,1,64
JavaScript,./front-end/node_modules/espree/espree.js,26,87,64
Markdown,./front-end/node_modules/fast-deep-equal/README.md,32,0,64
JavaScript,./front-end/node_modules/find-up/index.js,22,3,64
JSON,./front-end/node_modules/flatted/package.json,0,0,64
Markdown,./front-end/node_modules/functions-have-names/CHANGELOG.md,25,0,64
JavaScript,./front-end/node_modules/jsx-ast-utils/src/values/expressions/TSNonNullExpression.js,13,20,64
Markdown,./front-end/node_modules/p-limit/readme.md,37,0,64
JavaScript,./front-end/node_modules/source-map-js/lib/array-set.js,11,46,64
JavaScript,./front-end/node_modules/@babel/helper-validator-identifier/scripts/generate-identifier-regex.js,8,2,63
JavaScript,./front-end/node_modules/@babel/helpers/lib/helpers/wrapRegExp.js,2,1,63
JavaScript,./front-end/node_modules/@babel/traverse/lib/path/removal.js,2,1,63
JavaScript,./front-end/node_modules/@ungap/structured-clone/cjs/deserialize.js,7,8,63
JavaScript,./front-end/node_modules/arraybuffer.prototype.slice/test/tests.js,18,0,63
JavaScript,./front-end/node_modules/es-abstract/helpers/valueToFloat64Bytes.js,16,4,63
JSON,./front-end/node_modules/escalade/package.json,0,0,63
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/rules/jsx-first-prop-new-line.js,10,7,63
Markdown,./front-end/node_modules/eslint-plugin-react/node_modules/doctrine/CHANGELOG.md,31,0,63
JSON,./front-end/node_modules/eslint-scope/package.json,0,0,63
JavaScript,./front-end/node_modules/eslint/lib/rules/jsx-quotes.js,14,21,63
JavaScript,./front-end/node_modules/eslint/lib/rules/new-parens.js,14,16,63
JavaScript,./front-end/node_modules/eslint/lib/rules/no-dupe-class-members.js,20,21,63
JavaScript,./front-end/node_modules/esrecurse/gulpfile.babel.js,8,21,63
JSON,./front-end/node_modules/is-weakref/package.json,0,0,63
Markdown,./front-end/node_modules/object-inspect/readme.markdown,23,0,63
TypeScript,./front-end/node_modules/postcss/lib/input.d.ts,20,111,63
JavaScript,./front-end/node_modules/resolve/test/node_path.js,6,1,63
JavaScript,./front-end/node_modules/@babel/types/lib/converters/gatherSequenceExpressions.js,2,1,62
JavaScript,./front-end/node_modules/@babel/types/lib/modifications/flow/removeTypeDuplicates.js,2,1,62
JavaScript,./front-end/node_modules/@babel/types/lib/modifications/typescript/removeTypeDuplicates.js,2,1,62
JSON,./front-end/node_modules/@types/babel__traverse/package.json,0,0,62
Markdown,./front-end/node_modules/array.prototype.flatmap/README.md,20,0,62
JavaScript,./front-end/node_modules/call-bind/test/index.js,13,5,62
JavaScript,./front-end/node_modules/color-convert/route.js,22,13,62
JavaScript,./front-end/node_modules/electron-to-chromium/chromium-versions.js,0,0,62
JavaScript,./front-end/node_modules/eslint/lib/rules/utils/keywords.js,1,4,62
JavaScript,./front-end/node_modules/eslint/node_modules/color-convert/route.js,22,13,62
JavaScript,./front-end/node_modules/jsx-ast-utils/lib/values/expressions/TSNonNullExpression.js,18,20,62
Markdown,./front-end/node_modules/object-keys/README.md,14,0,62
JavaScript,./front-end/node_modules/prop-types/checkPropTypes.js,9,32,62
JSON,./front-end/node_modules/react-dom/package.json,0,0,62
Markdown,./front-end/node_modules/which-builtin-type/CHANGELOG.md,20,0,62
JSON,./front-end/node_modules/@humanwhocodes/config-array/package.json,0,0,61
JavaScript,./front-end/node_modules/ajv/scripts/compile-dots.js,11,1,61
JavaScript,./front-end/node_modules/es-iterator-helpers/Iterator.prototype.map/implementation.js,15,5,61
JavaScript,./front-end/node_modules/es-iterator-helpers/test/shimmed.js,9,0,61
JavaScript,./front-end/node_modules/eslint/lib/rules/no-lonely-if.js,14,13,61
JSON,./front-end/node_modules/fast-deep-equal/package.json,0,0,61
JSON,./front-end/node_modules/flat-cache/package.json,0,0,61
Markdown,./front-end/node_modules/is-typed-array/README.md,9,0,61
Markdown,./front-end/node_modules/json-schema-traverse/README.md,22,0,61
JavaScript,./front-end/node_modules/resolve/test/pathfilter.js,14,0,61
JavaScript,./front-end/node_modules/rimraf/bin.js,6,1,61
Markdown,./front-end/node_modules/which-builtin-type/README.md,8,0,61
Markdown,./front-end/node_modules/which-typed-array/README.md,9,0,61
JavaScript,./front-end/node_modules/ajv/lib/compile/async.js,18,12,60
Markdown,./front-end/node_modules/cross-spawn/CHANGELOG.md,70,0,60
Markdown,./front-end/node_modules/cross-spawn/README.md,36,0,60
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/rules/no-set-state.js,12,16,60
JSON,./front-end/node_modules/is-map/package.json,0,0,60
JSON,./front-end/node_modules/is-set/package.json,0,0,60
Markdown,./front-end/node_modules/once/README.md,19,0,60
Markdown,./front-end/node_modules/p-locate/readme.md,33,0,60
JSON,./front-end/node_modules/prop-types/package.json,0,0,60
JavaScript,./front-end/node_modules/side-channel/test/index.js,23,0,60
JavaScript,./front-end/node_modules/strip-json-comments/index.js,11,6,60
Markdown,./front-end/node_modules/typed-array-byte-offset/README.md,10,0,60
JavaScript,./front-end/node_modules/@nodelib/fs.walk/out/readers/sync.js,0,0,59
TypeScript,./front-end/node_modules/@types/scheduler/tracing.d.ts,21,47,59
JavaScript,./front-end/node_modules/arraybuffer.prototype.slice/implementation.js,20,5,59
JSON,./front-end/node_modules/debug/package.json,0,0,59
JavaScript,./front-end/node_modules/es-iterator-helpers/test/Iterator.prototype.js,13,0,59
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/rules/no-render-return-value.js,12,10,59
JavaScript,./front-end/node_modules/eslint/lib/rules/no-useless-concat.js,20,36,59
JavaScript,./front-end/node_modules/function.prototype.name/implementation.js,9,4,59
Markdown,./front-end/node_modules/has-symbols/CHANGELOG.md,16,0,59
JavaScript,./front-end/node_modules/is-core-module/index.js,10,0,59
JavaScript,./front-end/node_modules/jsx-ast-utils/src/values/expressions/BinaryExpression.js,1,9,59
JavaScript,./front-end/node_modules/postcss/lib/processor.js,8,0,59
JavaScript,./front-end/node_modules/postcss/lib/terminal-highlight.js,11,0,59
Markdown,./front-end/node_modules/string.prototype.matchall/README.md,16,0,59
TypeScript,./front-end/node_modules/uri-js/dist/esnext/uri.d.ts,0,0,59
JavaScript,./front-end/node_modules/@babel/core/lib/config/files/package.js,2,1,58
JavaScript,./front-end/node_modules/@babel/core/lib/config/resolve-targets.js,2,1,58
JavaScript,./front-end/node_modules/@babel/plugin-transform-react-jsx-self/lib/index.js,2,1,58
JavaScript,./front-end/node_modules/@babel/template/lib/formatters.js,2,1,58
JavaScript,./front-end/node_modules/ajv/lib/compile/rules.js,8,0,58
JSON,./front-end/node_modules/deep-is/package.json,0,0,58
JSON,./front-end/node_modules/doctrine/package.json,0,0,58
JavaScript,./front-end/node_modules/es-abstract/2019/NumberToRawBytes.js,14,2,58
JavaScript,./front-end/node_modules/eslint/lib/rules/no-empty-pattern.js,11,9,58
JavaScript,./front-end/node_modules/eslint/lib/rules/no-global-assign.js,13,24,58
JavaScript,./front-end/node_modules/eslint/lib/rules/no-native-reassign.js,15,25,58
JavaScript,./front-end/node_modules/eslint/lib/rules/no-plusplus.js,20,27,58
JavaScript,./front-end/node_modules/eslint/lib/rules/no-tabs.js,11,12,58
JSON,./front-end/node_modules/is-bigint/package.json,0,0,58
JSON,./front-end/node_modules/punycode/package.json,0,0,58
JSON,./front-end/node_modules/run-parallel/package.json,0,0,58
JSON,./front-end/node_modules/type-fest/package.json,0,0,58
Java,./project/src/test/java/group12/project/Controllers/ProfileControllerTests.java,20,0,58
TypeScript,./front-end/node_modules/@types/react/canary.d.ts,17,38,57
TypeScript,./front-end/node_modules/@types/react/ts5.0/canary.d.ts,17,38,57
Markdown,./front-end/node_modules/argparse/README.md,27,0,57
Markdown,./front-end/node_modules/array.prototype.flat/README.md,18,0,57
Markdown,./front-end/node_modules/define-data-property/README.md,10,0,57
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/util/isDestructuredFromPragmaImport.js,7,15,57
JSON,./front-end/node_modules/eslint-plugin-react/node_modules/doctrine/package.json,0,0,57
JavaScript,./front-end/node_modules/eslint-scope/lib/index.js,27,88,57
JavaScript,./front-end/node_modules/eslint/lib/config/flat-config-helpers.js,22,32,57
JavaScript,./front-end/node_modules/eslint/lib/rules/prefer-rest-params.js,20,41,57
JavaScript,./front-end/node_modules/eslint/lib/rules/utils/lazy-loading-rule-map.js,14,44,57
YAML,./front-end/node_modules/fastq/.github/workflows/ci.yml,18,0,57
JavaScript,./front-end/node_modules/fs.realpath/index.js,9,0,57
JSON,./front-end/node_modules/is-weakmap/package.json,0,0,57
Markdown,./front-end/node_modules/is-weakset/CHANGELOG.md,19,0,57
JSON,./front-end/node_modules/keyv/package.json,0,0,57
Markdown,./front-end/node_modules/which-boxed-primitive/README.md,16,0,57
JavaScript,./front-end/node_modules/@babel/core/lib/transformation/normalize-opts.js,2,1,56
JavaScript,./front-end/node_modules/@babel/helper-split-export-declaration/lib/index.js,2,1,56
JavaScript,./front-end/node_modules/@babel/types/lib/constants/generated/index.js,2,1,56
JSON,./front-end/node_modules/ansi-styles/package.json,0,0,56
JavaScript,./front-end/node_modules/cross-spawn/lib/parse.js,21,14,56
JSON,./front-end/node_modules/es-shim-unscopables/package.json,0,0,56
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/rules/no-multi-comp.js,12,12,56
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/rules/no-redundant-should-component-update.js,11,20,56
JavaScript,./front-end/node_modules/eslint/lib/rules/implicit-arrow-linebreak.js,11,17,56
JavaScript,./front-end/node_modules/eslint/lib/rules/no-new-func.js,17,14,56
JSON,./front-end/node_modules/eslint/node_modules/ansi-styles/package.json,0,0,56
JSON,./front-end/node_modules/eslint/node_modules/globals/package.json,0,0,56
JavaScript,./front-end/node_modules/internal-slot/index.js,5,0,56
JavaScript,./front-end/node_modules/json-buffer/test/index.js,7,0,56
JavaScript,./front-end/node_modules/json-stable-stringify-without-jsonify/test/replacer.js,18,0,56
JavaScript,./front-end/node_modules/path-parse/index.js,16,3,56
JavaScript,./front-end/node_modules/rollup/dist/getLogFilter.js,5,8,56
JavaScript,./front-end/node_modules/typed-array-byte-length/index.js,7,3,56
JavaScript,./front-end/node_modules/typed-array-byte-offset/index.js,7,3,56
JavaScript,./front-end/node_modules/which-boxed-primitive/test/index.js,10,0,56
JSON,./front-end/node_modules/.vite/deps/_metadata.json,0,0,55
JavaScript,./front-end/node_modules/@babel/core/lib/config/files/index-browser.js,2,1,55
JavaScript,./front-end/node_modules/@babel/core/lib/gensync-utils/functional.js,2,1,55
JavaScript,./front-end/node_modules/@babel/helper-compilation-targets/lib/utils.js,2,1,55
TypeScript,./front-end/node_modules/@types/react-dom/server.d.ts,17,52,55
JavaScript,./front-end/node_modules/@vitejs/plugin-react/dist/refreshUtils.js,7,9,55
JavaScript,./front-end/node_modules/ajv/lib/dotjs/const.js,0,1,55
JSON,./front-end/node_modules/ansi-regex/package.json,0,0,55
JavaScript,./front-end/node_modules/define-data-property/index.js,9,4,55
JavaScript,./front-end/node_modules/es-abstract/2019/RawBytesToNumber.js,15,4,55
JavaScript,./front-end/node_modules/es-abstract/2023/MakeMatchIndicesIndexPairArray.js,12,2,55
JavaScript,./front-end/node_modules/es-abstract/5/AbstractRelationalComparison.js,6,2,55
JavaScript,./front-end/node_modules/es-iterator-helpers/Iterator.prototype.reduce/implementation.js,9,2,55
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/rules/jsx-closing-tag-location.js,11,7,55
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/rules/jsx-no-duplicate-props.js,14,7,55
JavaScript,./front-end/node_modules/eslint/node_modules/color-convert/index.js,21,5,55
Markdown,./front-end/node_modules/flat-cache/README.md,20,0,55
JSON,./front-end/node_modules/functions-have-names/package.json,0,0,55
Markdown,./front-end/node_modules/get-intrinsic/README.md,16,0,55
JavaScript,./front-end/node_modules/get-symbol-description/test/index.js,11,1,55
JSON,./front-end/node_modules/glob/package.json,0,0,55
Markdown,./front-end/node_modules/globalthis/README.md,15,0,55
TypeScript,./front-end/node_modules/keyv/src/index.d.ts,13,44,55
JavaScript,./front-end/node_modules/loose-envify/replace.js,10,0,55
JSON,./front-end/node_modules/queue-microtask/package.json,0,0,55
Markdown,./front-end/node_modules/typed-array-length/README.md,9,0,55
Markdown,./front-end/node_modules/which-collection/README.md,9,0,55
JavaScript,./front-end/node_modules/@babel/helper-validator-identifier/lib/index.js,2,1,54
JavaScript,./front-end/node_modules/@babel/types/lib/validators/isNodesEquivalent.js,2,1,54
JavaScript,./front-end/node_modules/@nodelib/fs.scandir/out/providers/sync.js,0,0,54
TypeScript,./front-end/node_modules/@types/babel__generator/index.d.ts,31,123,54
JavaScript,./front-end/node_modules/es-abstract/2019/AbstractRelationalComparison.js,6,1,54
JavaScript,./front-end/node_modules/es-abstract/2023/AsyncIteratorClose.js,12,2,54
Markdown,./front-end/node_modules/eslint-plugin-react-hooks/README.md,21,0,54
JavaScript,./front-end/node_modules/eslint-plugin-react-hooks/cjs/eslint-plugin-react-hooks.production.min.js,0,9,54
JavaScript,./front-end/node_modules/eslint/lib/rules/global-require.js,17,19,54
JavaScript,./front-end/node_modules/eslint/lib/rules/handle-callback-err.js,18,29,54
Markdown,./front-end/node_modules/eslint/node_modules/has-flag/readme.md,35,0,54
JavaScript,./front-end/node_modules/fast-deep-equal/es6/react.js,20,5,54
JavaScript,./front-end/node_modules/fastq/bench.js,12,0,54
JSON,./front-end/node_modules/find-up/package.json,0,0,54
JSON,./front-end/node_modules/glob-parent/package.json,0,0,54
JSON,./front-end/node_modules/graphemer/package.json,0,0,54
JSON,./front-end/node_modules/has-bigints/package.json,0,0,54
Markdown,./front-end/node_modules/is-bigint/CHANGELOG.md,17,0,54
JavaScript,./front-end/node_modules/js-yaml/lib/type.js,11,1,54
JSON,./front-end/node_modules/jsesc/package.json,0,0,54
JavaScript,./front-end/node_modules/locate-path/index.js,14,0,54
JSON,./front-end/node_modules/p-locate/package.json,0,0,54
JavaScript,./front-end/node_modules/rollup/dist/es/getLogFilter.js,3,7,54
JavaScript,./front-end/node_modules/string.prototype.matchall/test/shimmed.js,17,0,54
JSON,./front-end/node_modules/strip-ansi/package.json,0,0,54
Java,./project/src/test/java/group12/project/Services/ProfileServiceTests.java,16,0,54
JSON,./front-end/node_modules/@ungap/structured-clone/package.json,0,0,53
JavaScript,./front-end/node_modules/argparse/lib/sub.js,11,3,53
Markdown,./front-end/node_modules/array.prototype.tosorted/README.md,18,0,53
Markdown,./front-end/node_modules/browserslist/README.md,14,0,53
JavaScript,./front-end/node_modules/color-convert/index.js,20,5,53
JavaScript,./front-end/node_modules/es-abstract/2023/OrdinaryDefineOwnProperty.js,6,2,53
JavaScript,./front-end/node_modules/es-abstract/helpers/valueToFloat32Bytes.js,16,0,53
JavaScript,./front-end/node_modules/eslint-plugin-react/lib/util/props.js,10,40,53
JavaScript,./front-end/node_modules/eslint/lib/cli-engine/formatters/tap.js,15,27,53
JavaScript,./front-end/node_modules/eslint/lib/rules/default-case.js,21,23,53
JSON,./front-end/node_modules/eslint/node_modules/supports-color/package.json,0,0,53
JSON,./front-end/node_modules/fastq/package.json,0,0,53
JavaScript,./front-end/node_modules/functions-have-names/test/index.js,12,0,53
